Views,Likes,Shares,Comments,Month,DayOfWeek,Is_Weekend,Likes_Per_View,Shares_Per_View,Comments_Per_View,Engagement_Rate,Platform_TikTok,Platform_Twitter,Platform_YouTube,Hashtag_#Comedy,Hashtag_#Dance,Hashtag_#Education,Hashtag_#Fashion,Hashtag_#Fitness,Hashtag_#Gaming,Hashtag_#Music,Hashtag_#Tech,Hashtag_#Viral,Content_Type_Post,Content_Type_Reel,Content_Type_Shorts,Content_Type_Tweet,Content_Type_Video,Region_Brazil,Region_Canada,Region_Germany,Region_India,Region_Japan,Region_UK,Region_USA,Engagement_Level_Encoded
1936713,220029,88576,32486,10,6,1,0.11360950228557355,0.0457352225136094,0.016773781143618077,17.611850594280103,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1178485,168174,81549,41849,2,0,0,0.14270355583651892,0.06919816544122327,0.035510846552989646,24.741256783073183,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2
1738252,172464,4136,47211,4,5,1,0.09921691446349551,0.0023794018358672966,0.02716004353799104,12.875635983735384,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1948873,480313,50464,32966,9,0,0,0.24645679836500378,0.02589393972824294,0.016915417269365424,28.926615536261213,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
4440766,432244,61567,31213,5,3,0,0.0973354596932151,0.013864049580635413,0.00702874233859654,11.822825161244705,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
1259577,417867,13002,27756,3,1,0,0.331751850025842,0.010322513034137651,0.022035969218237552,36.41103322782172,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2
4385439,312854,58495,30380,4,4,0,0.07133926614872536,0.013338459387988295,0.006927470659151797,9.160519619586545,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
1831119,491782,86681,48075,11,2,0,0.2685691099267716,0.04733772081443096,0.02625443786012815,34.216126860133066,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2
3899621,283580,75787,8200,7,1,0,0.07271988739418522,0.019434452732714283,0.0021027684485235873,9.42571085754231,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
4426493,32332,47970,18676,3,0,0,0.007304202220584106,0.010837021542787937,0.004219141428665989,2.236036519203803,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
2854666,173661,87934,21327,8,3,0,0.060834087070081054,0.03080360364399898,0.00747092654622292,9.910861726030296,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1
2425779,288690,80963,22285,4,0,0,0.11900919251094184,0.033376082487316446,0.009186739599938824,16.15720145981971,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
1630820,161765,88321,21591,10,3,0,0.0991924308016826,0.054157417740768446,0.013239351982438283,16.65892005248893,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1
930160,202154,89158,36847,8,2,0,0.21733250193515094,0.09585232648146555,0.03961361486195923,35.279844327857575,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2
2075933,83816,4897,15213,12,5,1,0.04037509881099245,0.0023589393299302047,0.007328271191796652,5.006230933271931,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
1871957,1256,81191,20129,1,3,0,0.0006709555828472556,0.043372256948209814,0.010752917935614973,5.479613046667205,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0
486370,493571,78894,34860,12,5,1,1.0148056006743837,0.1622098402450809,0.07167382856672903,124.86892694861938,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2
701100,318884,45392,11881,8,4,0,0.4548338325488518,0.06474397375552703,0.016946227357010412,53.65240336613893,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
4367832,28067,57644,1618,10,4,0,0.0064258423858793105,0.013197394038964869,0.0003704354929402047,1.9993671917784384,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0
3972959,32049,94677,6195,1,4,0,0.008066783472973167,0.023830349117622406,0.0015592911983234661,3.345642378891904,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
4599775,330663,79218,13710,5,4,0,0.07188677707061758,0.017222146735438145,0.0029805805718757985,9.208950437793154,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0
2467372,384542,77706,4834,8,2,0,0.15585084048939518,0.03149342701465365,0.0019591695131500235,18.930343701719888,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1
819788,22786,16574,2214,7,0,0,0.027794990900086365,0.020217422065216862,0.0027006982292983065,5.0713111194601534,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
4515293,346046,73947,36662,12,1,0,0.07663865888658832,0.016377010306972327,0.00811951738237142,10.113518657593206,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1
4548049,300048,92372,25500,6,6,1,0.06597290398586295,0.020310247317036383,0.005606799750838216,9.188995105373756,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
3450680,369198,10798,15263,9,5,1,0.10699282460268701,0.0031292382950606837,0.004423186154613004,11.45452490523607,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
2737221,436890,74251,15461,10,6,1,0.15961078772959875,0.02712641763306653,0.005648429556838852,19.238563491950412,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1
840340,454952,65380,23404,5,0,0,0.5413903896042078,0.07780184211152628,0.02785063188709332,64.70428636028275,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
3510131,3548,81158,28556,7,0,0,0.0010107884862416816,0.0231210743986478,0.008135308910123297,3.226717179501278,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1531926,391683,51624,29359,2,0,0,0.2556801046525746,0.03369875568402129,0.019164763833239985,30.854362416983587,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
125076,301148,86551,48639,8,6,1,2.407720106175445,0.6919872717387828,0.38887556365729636,348.85829415715244,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
598274,76122,62694,4891,4,2,0,0.12723601560489006,0.10479145007137199,0.008175183945817469,24.020264962207953,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,2
464125,483645,8641,4652,1,4,0,1.0420576353353084,0.01861782924858605,0.010023161863722058,107.06986264476164,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2
821533,342870,79554,16318,12,2,0,0.4173538981392105,0.09683603701859815,0.01986286612954075,53.40528012873493,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2
2519050,180932,12968,12148,11,1,0,0.07182548976796808,0.0051479724499315215,0.00482245290883468,8.17959151267343,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
3726359,101243,10095,43058,6,0,0,0.027169416580635413,0.0027090787548918393,0.011554979002291512,4.1433474337818765,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
3616113,50849,51541,5257,1,3,0,0.014061784020576791,0.014253149721814556,0.001453770941339499,2.9768704683730847,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0
1826580,272598,66186,46956,12,2,0,0.14923956246099268,0.036234930854383604,0.025707059094044606,21.118155240942087,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,2
670827,419802,52712,9940,9,6,1,0.6257977093945235,0.07857763626091377,0.014817531196567818,71.9192876852005,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2
4925713,126438,93149,26192,11,1,0,0.025668974217539674,0.018910764796893364,0.005317402780064531,4.9897141794497575,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
4926887,377993,44337,34514,5,0,0,0.0767204524885592,0.008998988610861179,0.007005234745590877,9.272467584501126,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0
2176834,489451,95563,19558,1,5,1,0.22484534879554435,0.04389999421177729,0.008984607921412473,27.77299509287341,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
149357,282149,87637,35480,5,0,0,1.8890912377725853,0.5867619194279478,0.23755163802165283,271.3404795222186,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2
1494759,175825,6072,28977,8,6,1,0.11762765770267983,0.004062193303402087,0.019385733753735552,14.107558475981746,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1
1862650,430821,70873,12179,5,6,1,0.23129466083268463,0.038049553056129705,0.006538533809357636,27.588274769817193,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,2
2661370,341057,24053,21815,6,0,0,0.128150914754431,0.009037826382652544,0.008196906104750561,14.53856472418341,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
3582719,222267,74127,44442,10,0,0,0.062038636019179846,0.02069015180928228,0.01240454526296927,9.513333309143139,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1
750309,254612,13280,27574,2,2,0,0.339342857409414,0.01769937452436263,0.03675019225412463,39.37924241879012,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1212616,284049,75797,20699,1,3,0,0.23424480627008054,0.0625070096386655,0.01706970714554319,31.382152305428924,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,2
916759,253924,68925,30788,1,1,0,0.2769801005498719,0.07518333607851137,0.033583526313894926,38.57469629422782,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,2
4498056,491674,95872,47593,12,6,1,0.1093081099924056,0.021314096578610848,0.010580793124852158,14.120299969586862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
3323833,435817,85531,10295,3,2,0,0.1311188016967158,0.025732640598971127,0.0030973276936596995,15.994876998934663,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1
2828967,490999,94153,16839,5,5,1,0.17356123277507302,0.03328175973774173,0.005952349391138178,21.279534190395292,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2
2162476,223044,6862,17678,7,6,1,0.10314287881114056,0.0031732144079286892,0.00817488841494657,11.449098163401581,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1
2363818,203582,76418,3874,9,4,0,0.08612422783818383,0.03232820800924606,0.0016388740588319406,12.009130990626183,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1
1619481,48034,68983,7422,3,0,0,0.02966011950742244,0.04259574518009165,0.004582949722781558,7.683881441029565,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
4889698,335718,85215,14194,6,2,0,0.06865822797236149,0.017427456665012848,0.002902837762168543,8.898852239954287,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
2506158,209749,55250,28441,3,1,0,0.08369344630306629,0.022045697039053402,0.01134844650656503,11.708758984868473,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
3731215,85106,40033,6545,6,6,1,0.02280919218002715,0.010729212870338482,0.0017541203066561428,3.5292525357021773,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
731415,432608,183,19906,9,0,0,0.5914672244895169,0.00025019995488197535,0.027215739354538804,61.89331637989377,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,2
4050217,331829,65620,38905,6,2,0,0.08192869665995674,0.016201601050017812,0.009605658165969873,10.773595587594443,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1
253831,356415,95650,37240,5,2,0,1.4041429139860773,0.37682552564501576,0.1467117885522257,192.76802281833187,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,2
2190234,240911,81339,14835,10,2,0,0.10999327012547518,0.03713712781374045,0.006773248885735497,15.390364682495111,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,1
3244574,246935,33822,36503,5,2,0,0.07610706366999181,0.010424172788168802,0.01125047540909839,9.7781711867259,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
172032,61620,79754,2201,6,4,0,0.35818917410714285,0.46359979538690477,0.012794131324404762,83.45831008184523,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,2
4577055,10189,21707,32963,5,1,0,0.0022261039030555675,0.004742569184770557,0.0072017924189243954,1.417046550675052,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0
3437531,484792,65586,49621,4,1,0,0.14102912817368046,0.019079391574941432,0.014435069821915787,17.45435895705377,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
2454688,386172,96666,10872,5,1,0,0.1573201971085531,0.039380157478262005,0.0044290761188387285,20.112943070565382,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2
3375757,368767,14499,46981,11,3,0,0.10923979421504569,0.004295036639189373,0.013917174725550447,12.745200557978551,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1
4214191,468817,17311,32853,10,1,0,0.11124721209836004,0.004107787236031779,0.007795802325998039,12.315080166038985,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
4937731,271763,20030,7030,11,2,0,0.05503803265102939,0.004056519077284688,0.0014237308593765031,6.051828258769058,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0
2360576,155459,19460,32963,9,0,0,0.06585638420453313,0.008243750677800673,0.01396396472725301,8.806409960958682,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0
2757834,276600,2866,32837,7,6,1,0.10029610194087099,0.001039221359951324,0.011906808023978237,11.324213132480054,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1
2063181,239205,91849,32228,3,0,0,0.11593990057101146,0.04451814940133706,0.015620539351612873,17.60785893239614,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1
3865376,447014,7792,24112,1,1,0,0.11564567069283817,0.0020158452890482064,0.006237944251736442,12.389946023362281,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
1541499,475565,3796,18382,12,3,0,0.3085081469400888,0.0024625380879261033,0.011924756357285992,32.28954413853009,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2
1344792,449897,18592,42691,9,0,0,0.33454764751723687,0.013825186348520813,0.03174542977650075,38.01182636422584,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
3184440,427144,76762,16306,11,6,1,0.13413473012523394,0.024105337202145433,0.005120523545741167,16.336059087312055,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1
288978,134592,30125,13424,7,1,0,0.465751718123871,0.10424669005945089,0.046453363231803116,61.6451771415125,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
2525420,342345,97958,35913,1,3,0,0.13555962968535926,0.038788795527080644,0.01422060488948373,18.856903010192365,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
4674026,14183,71809,4162,2,2,0,0.003034428991195171,0.015363414752078829,0.0008904528986359939,1.9288296641909994,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
3385451,448723,7234,43129,8,0,0,0.13254452656381677,0.002136790637347875,0.012739513878653096,14.742083107981774,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,1
4480208,192047,40789,19329,3,0,0,0.042865643737969306,0.009104264801991335,0.0043143086213854355,5.628421716134608,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0
836115,492019,57301,31743,12,2,0,0.5884585254420743,0.06853243871955413,0.03796487325308121,69.49558374147097,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
4116538,248427,78029,35739,10,2,0,0.06034852587295441,0.01895500539531033,0.008681809812031371,8.798534108029612,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
1649017,231068,47895,22587,4,4,0,0.1401246924683008,0.029044576253610486,0.013697251150230714,18.2866519872142,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1
3233439,234569,33026,19726,12,3,0,0.07254474260995801,0.010213893009888234,0.0061006253713151845,8.885926099116142,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0
1745859,326923,67496,2336,1,2,0,0.18725624463373045,0.03866062494164763,0.0013380232882495094,22.72548928636276,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
4540861,63459,21936,36939,11,5,1,0.01397510295954886,0.004830801911796023,0.008134800867060234,2.6940705738405115,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
3368920,471654,86384,1266,5,1,0,0.1400015435213659,0.025641451859943244,0.00037578808638970355,16.601878346769887,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,1
779573,185117,41077,26964,11,5,1,0.237459481023586,0.052691665822187275,0.03458816557269172,32.4739312418465,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2
4669272,368176,25124,26215,8,5,1,0.07885083584764392,0.005380710312014378,0.005614365579901963,8.984591173956026,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0
920290,158850,294,20188,6,3,0,0.17260863423486075,0.0003194645166197612,0.021936563474556935,19.48646622260374,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1
880025,262765,56763,25619,6,0,0,0.2985881082923781,0.06450157665975398,0.029111672963836255,39.220135791596825,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,2
1876032,167583,51085,16692,9,4,0,0.08932843363012997,0.027230345751031965,0.008897502814450927,12.545628219561285,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
4695675,332129,80070,7343,7,3,0,0.07073083209549212,0.017051861553450783,0.0015637794353314486,8.934647308427436,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0
3909608,328265,91682,28567,10,1,0,0.08396366080691466,0.02345043288227362,0.00730687066324808,11.472096435243635,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
84988,3961,66175,7174,10,0,0,0.04660657975243564,0.7786393373182097,0.08441191697651433,90.96578340471596,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,2
4503451,199050,10299,7649,11,5,1,0.04419943727599123,0.002286912858605545,0.0016984752359912431,4.818482537058802,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
3869119,243254,45272,41026,1,1,0,0.06287064316191877,0.01170085489745857,0.010603447451474094,8.517494551085143,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
22280,294546,89803,22578,6,2,0,13.220197486535008,4.030655296229803,1.013375224416517,1826.4228007181327,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2
2510654,222047,42335,18710,8,2,0,0.08844189601593848,0.016862140302885225,0.007452241527506379,11.275627784633008,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1004040,474058,29602,28975,9,1,0,0.4721505119317955,0.02948288912792319,0.028858412015457552,53.04918130751762,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2
281947,466399,94427,35399,4,2,0,1.6542080603801423,0.33491046189532075,0.12555196544031325,211.46704877157765,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,2
435189,338107,45878,11224,11,3,0,0.7769199129573587,0.10542086311924244,0.025791093065311854,90.8131869141913,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2
4059525,396471,82515,13107,3,0,0,0.09766438191660354,0.020326269699041145,0.0032287028654830307,12.121935448112772,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
1454497,198979,27467,43108,6,3,0,0.13680261973727,0.018884191579631997,0.029637737307124042,18.532454862402602,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
4636106,119192,74078,46366,5,6,1,0.02570950707339306,0.015978495746214603,0.010001065549407197,5.168906836901486,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
1418093,167927,21604,23507,3,0,0,0.1184174803768159,0.015234543855727374,0.01657648687356894,15.02285111061122,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
4089138,395765,32976,3225,3,3,0,0.09678445677304116,0.008064291300513702,0.000788674776933427,10.56374228504883,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,1
1467996,218173,15234,44846,4,0,0,0.1486196147673427,0.01037741247251355,0.03054912956166093,18.95461568015172,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
2628041,30963,1657,17698,4,1,0,0.011781779660210781,0.0006305076671178266,0.0067342937191619155,1.9146581046490523,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0
1552233,8830,83151,28302,7,4,0,0.005688578969780954,0.05356863305959866,0.018233087429528942,7.749029945890855,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0
2698643,357079,83343,41222,12,3,0,0.13231798351986535,0.030883299495338953,0.015275084551754345,17.847636756695863,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
2386519,206625,35508,43076,12,0,0,0.08658007751038227,0.014878574191112662,0.01804972011536468,11.950837181685962,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
1621403,210894,49146,22589,8,0,0,0.13006883544683215,0.030310786399186385,0.013931761566988589,17.431138341300713,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
528698,448340,21317,3213,1,0,0,0.8480077473340167,0.04031980450086817,0.00607719340720033,89.44047452420853,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2
1207774,326768,80608,35699,10,0,0,0.2705539281355618,0.06674096312720758,0.029557682149143796,36.68525734119131,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2
1748704,64651,65798,26367,7,6,1,0.036970808095595366,0.03762672241843102,0.0150780234962578,8.967555401028418,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
3673029,40060,45803,25257,7,4,0,0.010906529733361757,0.01247008940032872,0.006876341025349922,3.0252960159040403,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
4938141,92946,14800,6497,9,2,0,0.01882206279650581,0.0029970792652538676,0.001315677296375296,2.3134819358134973,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
1211152,26691,74034,16591,5,5,1,0.02203769634199506,0.06112692709090189,0.013698528343263273,9.686315177616022,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1
3915590,342524,23634,27590,8,3,0,0.08747698303448523,0.0060358719886402816,0.007046192272428932,10.055904729555444,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1
1074531,215231,90702,6476,7,2,0,0.2003022714095731,0.0844107801450121,0.006026815419936698,29.07398669745219,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,2
1195064,196870,16363,33596,9,0,0,0.16473594719613344,0.013692153725658207,0.02811230193529384,20.654040285708547,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2
3703086,451922,16393,32841,12,2,0,0.12203929371340552,0.004426848309761102,0.008868549096618335,13.533469111978496,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1
1649020,404652,18178,37529,10,6,1,0.2453893827849268,0.011023516997974554,0.022758365574704977,27.917126535760634,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,2
2047545,362973,56321,474,4,2,0,0.17727229438180847,0.027506599366558488,0.00023149674366131147,20.501039049202827,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,2
4222799,5510,2998,32953,4,5,1,0.001304821754480855,0.0007099556479008355,0.007803591883014086,0.9818369285395777,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
4150659,289961,32494,9385,8,4,0,0.06985902720507756,0.007828636368345365,0.002261086733456061,7.994875030687898,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
3541385,349668,34580,17972,7,4,0,0.09873764078178453,0.009764541274106035,0.00507485065871121,11.357703271460178,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1
